name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,torque_NM,torque_rpm
Mahindra,0.34615384615384615,450000,150000,Diesel,Individual,0,Fourth & Above Owner,13.5,2179,115.0,5,277.5,1700.0
Tata,0.3076923076923077,250000,40000,Diesel,Individual,0,First Owner,22.3,1248,74.0,5,190.0,1750.0
Ford,0.2692307692307692,1075000,110000,Diesel,Individual,1,Third Owner,12.8,2953,156.0,7,380.0,38.7
Hyundai,0.11538461538461539,500000,20000,Petrol,Individual,0,First Owner,18.9,1197,82.0,5,114.0,4000.0
Ford,0.038461538461538464,681000,10000,Petrol,Individual,0,First Owner,19.0,1194,94.68,5,120.0,4250.0
Mahindra,0.23076923076923078,650000,90000,Diesel,Individual,0,Second Owner,15.1,2179,140.0,7,330.0,1600.0
Chevrolet,0.46153846153846156,80000,70000,Petrol,Individual,0,Second Owner,15.26,1150,74.9,5,110.0,4400.0
Mahindra,0.4230769230769231,290000,120000,Diesel,Individual,0,First Owner,13.6,2523,63.0,7,180.0,1440.0
Mahindra,0.5384615384615384,220000,120000,Diesel,Individual,0,Second Owner,10.5,2179,120.0,8,290.0,1800.0
Hyundai,0.4230769230769231,120000,90000,Petrol,Individual,0,Second Owner,0.0,1086,62.0,5,96.1,3000.0
Datsun,0.11538461538461539,229999,80000,Petrol,Individual,0,First Owner,22.7,799,53.0,5,72.0,4388.0
Mahindra,0.6538461538461539,150000,132478,Diesel,Individual,0,Second Owner,13.6,2523,63.0,7,180.0,1440.0
Maruti,0.23076923076923078,500000,45000,Petrol,Individual,0,First Owner,19.1,1197,85.8,5,114.0,4000.0
Tata,0.2692307692307692,175000,120000,Diesel,Individual,0,First Owner,19.09,1396,69.0,5,135.0,2500.0
Ford,0.038461538461538464,720000,10000,Petrol,Individual,0,First Owner,19.0,1194,94.68,5,120.0,4250.0
Maruti,0.3076923076923077,100000,51000,Petrol,Individual,0,First Owner,16.1,796,37.0,4,59.0,2500.0
Honda,0.4230769230769231,250000,105000,Petrol,Individual,1,Second Owner,12.9,1799,130.0,5,172.0,4300.0
Mahindra,0.23076923076923078,810000,100000,Diesel,Individual,0,First Owner,15.1,2179,140.0,7,330.0,1600.0
Maruti,0.38461538461538464,165000,30000,Petrol,Individual,0,Third Owner,19.7,796,46.3,5,62.0,3000.0
Chevrolet,0.15384615384615385,409999,60000,Diesel,Individual,0,Second Owner,12.2,1994,105.3,10,263.7,2500.0
Maruti,0.2692307692307692,430000,86000,Diesel,Individual,0,Second Owner,22.9,1248,74.0,5,190.0,2000.0
Datsun,0.19230769230769232,300000,15000,Petrol,Individual,0,First Owner,20.62,1198,67.0,7,104.0,4000.0
Maruti,0.34615384615384615,350000,137500,Diesel,Individual,0,Third Owner,19.3,1248,73.9,5,190.0,2000.0
Renault,0.07692307692307693,400000,60000,Petrol,Individual,0,First Owner,23.01,999,67.0,5,91.0,4250.0
Chevrolet,0.15384615384615385,420000,70000,Diesel,Individual,0,First Owner,18.2,1248,73.74,7,172.5,1750.0
Maruti,0.19230769230769232,430000,5000,Petrol,Individual,0,First Owner,20.51,998,67.04,5,90.0,3500.0
Maruti,0.11538461538461539,573000,30000,Petrol,Individual,0,First Owner,20.4,1197,81.8,5,113.0,4200.0
Hyundai,0.19230769230769232,210000,40000,Petrol,Individual,0,First Owner,21.1,814,55.2,5,74.5,4000.0
Renault,0.19230769230769232,600000,60000,Diesel,Individual,0,First Owner,19.01,1461,108.45,5,248.0,2250.0
Honda,0.46153846153846156,150000,70000,Petrol,Individual,0,Third Owner,17.7,1497,78.0,5,12.7,2.0
Tata,0.038461538461538464,550000,15000,Petrol,Individual,0,First Owner,20.3,1199,84.0,5,114.0,3500.0
Maruti,0.34615384615384615,320000,110000,Diesel,Individual,0,Second Owner,19.3,1248,73.9,5,190.0,2000.0
Maruti,0.7692307692307693,80000,70000,Petrol,Individual,0,Fourth & Above Owner,16.1,796,37.0,4,59.0,2500.0
Honda,0.038461538461538464,800000,10000,Diesel,Individual,0,First Owner,27.4,1498,98.63,5,200.0,1750.0
Maruti,0.2692307692307692,500000,60000,Petrol,Individual,0,First Owner,16.02,1373,93.7,7,130.0,4000.0
Tata,0.34615384615384615,229999,110000,Diesel,Individual,0,Second Owner,18.8,1248,90.0,5,200.0,1750.0
Hyundai,0.19230769230769232,630000,35000,Petrol,Individual,0,First Owner,18.6,1197,81.83,5,114.7,4000.0
Maruti,0.15384615384615385,190000,70000,Petrol,Individual,0,Second Owner,16.8,796,34.2,8,59.0,2500.0
Mahindra,0.34615384615384615,450000,100000,Diesel,Individual,0,Second Owner,13.6,2523,63.0,7,180.0,1440.0
Maruti,0.46153846153846156,95000,120000,Petrol,Individual,0,First Owner,19.7,796,46.3,5,62.0,3000.0
Maruti,0.4230769230769231,101000,90000,Petrol,Individual,0,Fourth & Above Owner,19.7,796,35.0,8,6.1,3000.0
Honda,0.15384615384615385,500000,70000,Diesel,Individual,0,Second Owner,25.8,1498,98.6,5,200.0,1750.0
Toyota,0.23076923076923078,1019999,88000,Diesel,Individual,0,Second Owner,12.99,2494,100.6,7,200.0,1400.0
Hyundai,0.3076923076923077,244000,38000,Petrol,Individual,0,First Owner,21.1,814,55.2,5,74.5,4000.0
Maruti,0.2692307692307692,250000,90000,Petrol,Individual,0,Second Owner,20.51,998,67.04,5,90.0,3500.0
Maruti,0.15384615384615385,660000,60000,Petrol,Individual,0,First Owner,21.4,1197,83.1,5,115.0,4000.0
Hyundai,0.38461538461538464,270000,60000,Petrol,Individual,0,First Owner,18.5,1197,80.0,5,11.4,4.0
Maruti,0.3076923076923077,280000,156060,Diesel,Individual,0,First Owner,23.2,1248,73.94,5,190.0,2000.0
Hyundai,0.11538461538461539,1050000,60000,Diesel,Individual,0,First Owner,19.67,1582,126.2,5,259.9,1900.0
Maruti,0.11538461538461539,525000,70000,Petrol,Individual,0,First Owner,20.85,1197,83.14,5,115.0,4000.0
Hyundai,0.11538461538461539,850000,35000,Diesel,Individual,0,First Owner,23.9,1582,126.2,5,259.9,1900.0
Mahindra,0.15384615384615385,1165000,50000,Diesel,Individual,0,First Owner,16.0,1997,140.0,7,320.0,1600.0
Maruti,0.3076923076923077,345000,50000,Petrol,Individual,0,Second Owner,18.6,1197,85.8,5,114.0,4000.0
Hyundai,0.5,95000,100000,Petrol,Individual,0,Second Owner,17.8,1086,63.0,5,9.8,3.0
Maruti,0.19230769230769232,241000,15000,Petrol,Individual,0,First Owner,22.74,796,47.3,5,69.0,3500.0
Maruti,0.19230769230769232,235000,20000,Petrol,Individual,0,First Owner,22.74,796,47.3,5,69.0,3500.0
Ford,0.19230769230769232,615000,80000,Diesel,Individual,0,First Owner,22.77,1498,98.59,5,205.0,1750.0
Mahindra,0.23076923076923078,350000,110000,Diesel,Individual,0,Second Owner,20.8,1461,64.1,5,160.0,2000.0
Maruti,0.23076923076923078,350000,35000,Petrol,Individual,0,First Owner,20.51,998,67.04,5,90.0,3500.0
Maruti,0.23076923076923078,380000,35000,Petrol,Individual,0,First Owner,20.51,998,67.04,5,90.0,3500.0
Tata,0.11538461538461539,400000,140000,Diesel,Individual,0,First Owner,14.07,2956,69.01,7,223.0,1600.0
Maruti,0.38461538461538464,220000,40000,Petrol,Individual,0,First Owner,19.0,998,67.1,5,90.0,3500.0
Tata,0.46153846153846156,270000,110000,Diesel,Individual,0,Third Owner,14.4,2179,120.0,7,25.5,1.0
Maruti,0.3076923076923077,275000,70000,Petrol,Individual,0,Second Owner,18.5,1197,85.8,5,114.0,4000.0
Tata,0.4230769230769231,125000,100000,Diesel,Individual,0,Second Owner,17.0,1405,71.0,5,135.0,2500.0
Hyundai,0.19230769230769232,360000,20000,Petrol,Individual,0,First Owner,19.81,1086,68.05,5,99.04,4500.0
Hyundai,0.038461538461538464,550000,15000,Petrol,Individual,0,First Owner,18.9,1197,81.86,5,113.75,4000.0
Ford,0.34615384615384615,200000,70000,Petrol,Individual,0,Second Owner,16.6,1388,68.0,5,16.3,2.0
Mahindra,0.15384615384615385,327000,20000,Petrol,Individual,0,First Owner,18.15,1198,82.0,6,115.0,3500.0
Hyundai,0.15384615384615385,425000,15000,Petrol,Individual,0,First Owner,19.81,1086,68.05,5,99.04,4500.0
Maruti,0.11538461538461539,620000,107000,Diesel,Individual,0,First Owner,28.4,1248,74.02,5,190.0,2000.0
Tata,0.34615384615384615,130000,54000,Diesel,Individual,0,Second Owner,18.4,1248,75.0,5,190.0,1750.0
Maruti,0.4230769230769231,120000,58000,Petrol,Individual,0,First Owner,19.7,796,46.3,5,62.0,3000.0
Mahindra,0.34615384615384615,400000,110000,Diesel,Individual,0,Second Owner,12.05,2179,120.0,8,290.0,1800.0
Hyundai,0.5,185000,90000,Diesel,Individual,0,Fourth & Above Owner,16.8,1493,110.0,5,24.0,1.0
Hyundai,0.19230769230769232,204999,43000,Petrol,Individual,0,Second Owner,20.3,998,68.05,5,94.14,3500.0
Maruti,0.11538461538461539,625000,43000,Diesel,Individual,0,First Owner,28.4,1248,74.02,5,190.0,2000.0
Maruti,0.2692307692307692,600000,60000,Diesel,Individual,0,First Owner,20.77,1248,88.8,7,200.0,1750.0
Tata,0.34615384615384615,150000,150000,Petrol,Individual,0,First Owner,12.8,1396,85.0,5,12.0,3.0
Chevrolet,0.2692307692307692,229999,46000,Petrol,Individual,0,First Owner,18.2,1199,84.8,5,113.0,5000.0
Maruti,0.07692307692307693,220000,10000,Petrol,Individual,0,First Owner,16.8,796,34.2,8,59.0,2500.0
Hyundai,0.15384615384615385,576000,35000,Petrol,Individual,0,First Owner,18.6,1197,81.83,5,114.7,4000.0
Renault,0.15384615384615385,265000,50000,Petrol,Individual,0,First Owner,25.17,799,53.3,5,72.0,4386.0
Hyundai,0.34615384615384615,300000,80000,Diesel,Individual,0,First Owner,22.32,1582,126.32,5,259.8,1900.0
Tata,0.11538461538461539,420000,110000,Diesel,Individual,0,First Owner,24.7,1047,69.0,5,140.0,1800.0
Maruti,0.19230769230769232,750000,14000,Diesel,Individual,0,First Owner,20.77,1248,88.76,7,200.0,1750.0
Maruti,0.3076923076923077,165000,60000,CNG,Individual,0,Second Owner,30.46,796,47.3,5,69.0,3500.0
Renault,0.11538461538461539,290000,28000,Petrol,Individual,0,First Owner,25.17,799,53.3,5,72.0,4386.0
Hyundai,0.34615384615384615,160000,57000,Petrol,Individual,0,First Owner,21.1,814,55.2,5,74.5,4000.0
Maruti,0.11538461538461539,695000,50000,Diesel,Individual,0,First Owner,26.59,1248,74.0,5,190.0,2000.0
Maruti,0.3076923076923077,231000,70000,LPG,Individual,0,First Owner,26.2,998,58.2,5,77.0,3500.0
Toyota,0.19230769230769232,1050000,60000,Diesel,Individual,0,First Owner,21.43,1364,87.2,5,205.0,1800.0
Hyundai,0.2692307692307692,400000,70000,Petrol,Individual,0,First Owner,18.5,1197,82.85,5,113.7,4000.0
Hyundai,0.15384615384615385,500000,40000,Petrol,Individual,0,First Owner,18.6,1197,81.83,5,114.7,4000.0
Tata,0.38461538461538464,150000,120000,Diesel,Individual,0,Second Owner,21.12,1248,88.8,5,200.0,1750.0
Mahindra,0.15384615384615385,400000,140000,Diesel,Individual,0,Second Owner,14.02,2179,118.3,7,280.0,2400.0
Tata,0.38461538461538464,120000,100000,Diesel,Individual,0,Second Owner,17.0,1405,70.0,5,13.5,2.0
Mahindra,0.23076923076923078,480000,120000,Diesel,Individual,0,Second Owner,14.02,2179,118.3,7,280.0,2400.0
Tata,0.2692307692307692,200000,120000,Diesel,Individual,0,Second Owner,19.09,1405,69.01,5,135.0,2500.0
Ford,0.3076923076923077,300000,64000,Diesel,Individual,0,Second Owner,17.8,1399,67.0,5,160.0,2000.0
Maruti,0.19230769230769232,350000,25000,Petrol,Individual,0,First Owner,23.1,998,67.04,5,90.0,3500.0
Renault,0.038461538461538464,580000,12000,Petrol,Individual,0,First Owner,20.0,999,72.0,7,96.0,3500.0
Chevrolet,0.3076923076923077,200000,70000,Diesel,Individual,0,Second Owner,25.44,936,57.6,5,150.0,1750.0
Mahindra,0.15384615384615385,750000,120000,Diesel,Individual,0,First Owner,11.0,2179,120.0,5,280.0,1800.0
Renault,0.15384615384615385,261000,90000,Petrol,Individual,0,First Owner,25.17,799,53.3,5,72.0,4386.0
Chevrolet,0.19230769230769232,371000,40000,Petrol,Individual,0,First Owner,18.2,1199,82.4,5,108.5,5000.0
Mahindra,0.38461538461538464,320000,300000,Diesel,Individual,0,Third Owner,13.6,2523,63.0,7,180.0,1440.0
Tata,0.3076923076923077,204999,120000,Diesel,Individual,0,Second Owner,19.09,1396,69.0,5,135.0,2500.0
Hyundai,0.6538461538461539,110000,90000,Petrol,Individual,0,Second Owner,13.2,1495,94.0,5,12.5,3.0
Ford,0.4230769230769231,150000,100000,Diesel,Individual,0,Fourth & Above Owner,17.7,1399,68.0,5,16.0,2.0
Mahindra,0.15384615384615385,625000,90000,Diesel,Individual,0,Second Owner,15.96,2523,62.1,7,195.0,1400.0
Mahindra,0.11538461538461539,1300000,50000,Diesel,Individual,0,Second Owner,15.4,1997,120.0,7,280.0,1800.0
Skoda,0.19230769230769232,900000,168000,Diesel,Individual,0,First Owner,20.6,1968,141.0,5,320.0,1750.0
Ford,0.38461538461538464,180000,110000,Diesel,Individual,0,Second Owner,20.0,1399,68.0,5,160.0,2000.0
Mahindra,0.38461538461538464,421000,120000,Diesel,Individual,0,Second Owner,13.6,2523,63.0,7,180.0,1440.0
Honda,0.11538461538461539,900000,40000,Diesel,Individual,0,First Owner,25.5,1498,98.6,5,200.0,1750.0
Honda,0.5384615384615384,165000,110000,Petrol,Individual,0,Second Owner,17.7,1497,78.0,5,12.7,2.0
Hyundai,0.38461538461538464,270000,100000,Diesel,Individual,0,Fourth & Above Owner,21.9,1396,90.0,5,22.4,1750.0
Maruti,0.11538461538461539,750000,40000,Diesel,Individual,0,First Owner,24.3,1248,88.5,5,200.0,1750.0
Hyundai,0.038461538461538464,750000,30000,Petrol,Individual,0,First Owner,18.6,1197,81.86,5,114.73,4000.0
Maruti,0.6923076923076923,40000,80000,Petrol,Individual,0,Third Owner,16.1,796,37.0,4,59.0,2500.0
Ford,0.34615384615384615,190000,90000,Diesel,Individual,0,Second Owner,20.0,1399,68.0,5,160.0,2000.0
Toyota,0.4230769230769231,395000,200000,Diesel,Individual,0,Third Owner,12.8,2494,102.0,7,20.4,1400.0
Toyota,0.38461538461538464,800000,125000,Diesel,Individual,0,Second Owner,11.5,2982,171.0,7,343.0,1400.0
Hyundai,0.34615384615384615,315000,80000,Petrol,Individual,0,First Owner,17.0,1197,80.0,5,11.4,4.0
Audi,0.23076923076923078,1600000,44000,Diesel,Individual,1,Second Owner,16.55,1968,147.51,5,320.0,1750.0
Toyota,0.2692307692307692,409999,90000,Diesel,Individual,0,First Owner,23.59,1364,67.04,5,170.0,1800.0
Hyundai,0.2692307692307692,340000,70000,Petrol,Individual,0,First Owner,18.5,1197,82.85,5,113.7,4000.0
Hyundai,0.19230769230769232,270000,43000,Petrol,Individual,0,First Owner,21.1,814,55.2,5,74.5,4000.0
Tata,0.11538461538461539,280000,80000,Diesel,Individual,0,First Owner,22.95,1248,74.0,5,190.0,1750.0
Tata,0.3076923076923077,130000,60000,Diesel,Individual,0,First Owner,22.3,1248,74.0,5,190.0,1750.0
Hyundai,0.23076923076923078,260000,18945,Petrol,Individual,0,First Owner,21.1,814,55.2,5,74.5,4000.0
Hyundai,0.07692307692307693,710000,70000,Diesel,Individual,0,First Owner,24.0,1186,73.97,5,190.24,1750.0
Maruti,0.2692307692307692,204999,100000,Petrol,Individual,0,Third Owner,15.1,1196,73.0,7,101.0,3000.0
Datsun,0.11538461538461539,300000,60000,Petrol,Individual,0,First Owner,20.62,1198,67.0,7,104.0,4000.0
Maruti,0.4230769230769231,180000,144000,Diesel,Individual,0,Second Owner,19.3,1248,73.9,5,190.0,2000.0
Mahindra,0.15384615384615385,700000,120000,Diesel,Individual,0,First Owner,18.49,1493,100.0,7,240.0,1600.0
Hyundai,0.3076923076923077,320000,107825,Diesel,Individual,0,Second Owner,21.9,1396,90.0,5,22.4,1750.0
Maruti,0.0,370000,15000,Petrol,Individual,0,First Owner,22.05,796,47.3,5,69.0,3500.0
Renault,0.07692307692307693,340000,10000,Petrol,Individual,0,First Owner,25.17,799,53.3,5,72.0,4386.0
Maruti,0.038461538461538464,1040000,1620,Petrol,Individual,0,First Owner,19.01,1462,103.2,6,138.0,4400.0
Hyundai,0.07692307692307693,750000,30000,Diesel,Individual,0,First Owner,21.19,1396,88.76,5,219.66,1500.0
Mahindra,0.07692307692307693,600000,70000,Diesel,Individual,0,First Owner,18.49,2179,120.0,9,280.0,1800.0
Mahindra,0.15384615384615385,550000,70000,Diesel,Individual,0,First Owner,15.96,2523,63.0,9,180.0,1440.0
Toyota,0.2692307692307692,600000,95000,Diesel,Individual,0,Second Owner,12.99,2494,100.57,7,200.0,1400.0
Tata,0.11538461538461539,550000,50000,Diesel,Individual,0,First Owner,24.7,1047,69.0,5,140.0,1800.0
Honda,0.19230769230769232,750000,160000,Diesel,Individual,0,First Owner,25.1,1498,98.6,5,200.0,1750.0
Hyundai,0.038461538461538464,450000,10000,Petrol,Individual,0,First Owner,20.3,1086,68.0,5,99.0,4500.0
Maruti,0.3076923076923077,400000,100000,Diesel,Individual,0,Third Owner,20.77,1248,88.76,7,200.0,1750.0
Maruti,0.15384615384615385,520000,50000,Diesel,Individual,0,Second Owner,25.2,1248,74.0,5,190.0,2000.0
Maruti,0.2692307692307692,199000,60000,Petrol,Individual,0,Second Owner,20.2,998,67.1,5,90.0,3500.0
Chevrolet,0.3076923076923077,150000,110000,Diesel,Individual,0,First Owner,25.44,936,57.6,5,150.0,1750.0
Hyundai,0.15384615384615385,540000,80000,Diesel,Individual,0,Third Owner,21.19,1396,88.73,5,219.66,1500.0
Maruti,0.34615384615384615,250000,85000,Diesel,Individual,0,Second Owner,21.5,1248,88.8,5,200.0,1750.0
Maruti,0.38461538461538464,200000,90000,Petrol,Individual,0,Second Owner,18.9,1061,67.0,5,84.0,3500.0
Tata,0.34615384615384615,130000,90000,Diesel,Individual,0,Second Owner,25.0,1396,69.0,5,140.0,1800.0
Maruti,0.5,90000,90000,Petrol,Individual,0,First Owner,16.1,796,37.0,4,59.0,2500.0
Hyundai,0.3076923076923077,450000,120000,Diesel,Individual,0,Second Owner,22.32,1582,126.32,5,259.8,1900.0
Hyundai,0.4230769230769231,280000,120000,Diesel,Individual,0,First Owner,18.1,1493,110.0,5,24.0,1.0
Tata,0.5,280000,160000,Diesel,Individual,0,Second Owner,13.93,2956,138.1,7,320.0,1700.0
Maruti,0.5384615384615384,120000,141000,Petrol,Individual,0,Second Owner,17.3,993,60.0,5,78.0,4500.0
Maruti,0.46153846153846156,290000,100000,Diesel,Individual,0,Second Owner,17.8,1248,75.0,5,190.0,2000.0
Hyundai,0.038461538461538464,1000000,15000,Diesel,Individual,0,First Owner,22.1,1396,88.7,5,219.7,1500.0
Maruti,0.3076923076923077,415000,108000,Diesel,Individual,0,First Owner,19.3,1248,73.9,5,190.0,2000.0
Maruti,0.3076923076923077,415000,108000,Diesel,Individual,0,First Owner,23.4,1248,74.0,5,190.0,2000.0
Chevrolet,0.19230769230769232,240000,55000,Diesel,Individual,0,First Owner,25.44,936,56.3,5,142.5,1750.0
Tata,0.38461538461538464,250000,37944,Diesel,Individual,0,First Owner,18.4,1248,75.0,5,190.0,1750.0
Ford,0.34615384615384615,175000,90400,Diesel,Individual,0,First Owner,20.0,1399,68.0,5,160.0,2000.0
Hyundai,0.46153846153846156,220000,85000,Diesel,Individual,0,Second Owner,16.8,1493,110.0,5,24.0,1.0
Maruti,0.6538461538461539,85000,120000,Diesel,Individual,0,Third Owner,20.8,1527,58.0,5,789.0,2250.0
Maruti,0.038461538461538464,675000,5000,Petrol,Individual,0,First Owner,21.21,1197,81.8,5,113.0,4200.0
Renault,0.15384615384615385,535000,50000,Diesel,Individual,0,First Owner,19.87,1461,83.8,5,200.0,1750.0
Renault,0.038461538461538464,675000,5000,Petrol,Individual,0,First Owner,20.0,999,72.0,7,96.0,3500.0
Maruti,0.15384615384615385,800000,90000,Diesel,Individual,0,First Owner,24.3,1248,88.5,5,200.0,1750.0
Maruti,0.3076923076923077,425000,96000,Diesel,Individual,0,Second Owner,20.77,1248,88.8,7,200.0,1750.0
Maruti,0.34615384615384615,150000,80000,Petrol,Individual,0,Third Owner,15.37,1196,73.0,5,101.0,3000.0
Maruti,0.5,90000,60000,Petrol,Individual,0,Second Owner,18.2,1061,64.0,5,84.0,3500.0
Mahindra,0.19230769230769232,850000,90000,Diesel,Individual,0,First Owner,15.1,2179,140.0,7,330.0,1600.0
Toyota,0.46153846153846156,330000,193623,Diesel,Individual,0,Second Owner,12.8,2494,102.0,8,20.4,1400.0
Hyundai,0.11538461538461539,850000,63186,Diesel,Individual,0,First Owner,22.54,1396,88.73,5,219.7,1500.0
Mahindra,0.46153846153846156,305000,219000,Diesel,Individual,0,Second Owner,13.6,2523,63.0,7,180.0,1440.0
Toyota,0.2692307692307692,910000,110000,Diesel,Individual,0,Second Owner,12.99,2494,100.0,7,200.0,1400.0
Toyota,0.3076923076923077,1100000,151000,Diesel,Individual,0,First Owner,12.8,2494,102.0,8,20.4,1400.0
Maruti,0.038461538461538464,675000,5000,Petrol,Individual,1,First Owner,21.4,1197,83.1,5,115.0,4000.0
Maruti,0.38461538461538464,150000,91500,Petrol,Individual,0,First Owner,19.7,796,46.3,5,62.0,3000.0
Maruti,0.19230769230769232,550000,23000,Diesel,Individual,0,First Owner,25.2,1248,74.0,5,190.0,2000.0
Volkswagen,0.3076923076923077,350000,40000,Diesel,Individual,0,First Owner,20.54,1598,103.6,5,250.0,1500.0
Maruti,0.3076923076923077,300000,70000,Diesel,Individual,0,First Owner,23.2,1248,73.94,5,190.0,2000.0
Toyota,0.07692307692307693,1745000,10000,Diesel,Individual,1,First Owner,11.36,2755,171.5,7,360.0,1200.0
Mahindra,0.23076923076923078,611000,90000,Diesel,Individual,0,Second Owner,14.0,2523,75.0,7,200.0,1400.0
Honda,0.15384615384615385,400000,68000,Petrol,Individual,0,First Owner,19.4,1198,86.8,5,109.0,4500.0
Hyundai,0.2692307692307692,700000,120000,Diesel,Individual,0,First Owner,22.7,1582,126.24,5,259.87,1900.0
Chevrolet,0.2692307692307692,300000,65000,Diesel,Individual,0,First Owner,22.1,1248,76.9,5,205.0,1750.0
Hyundai,0.5769230769230769,65000,85000,Petrol,Individual,0,First Owner,15.3,1341,83.0,5,115.0,3200.0
Maruti,0.34615384615384615,200000,94000,Petrol,Individual,0,Third Owner,18.9,998,67.1,5,90.0,3500.0
Hyundai,0.19230769230769232,650000,100000,Diesel,Individual,0,First Owner,22.54,1396,88.73,5,219.7,1500.0
Hyundai,0.19230769230769232,650000,80000,Diesel,Individual,0,First Owner,22.54,1396,88.73,5,219.7,1500.0
Volkswagen,0.2692307692307692,350000,80000,Diesel,Individual,0,Third Owner,22.07,1199,73.9,5,180.0,2000.0
